season	episode	scene	utterance	speaker	transcript	tokens	emotion	ID
s01	e02	c02	u001	['Ross Geller']	No, it's good, it is good, it's just that- mm- doesn't she seem a little angry?	"[['No', ',', 'it', ""'s"", 'good', ',', 'it', 'is', 'good', ',', 'it', ""'s"", 'just', 'that', '-', 'mm', '-', 'does', ""n't"", 'she', 'seem', 'a', 'little', 'angry', '?']]"	Scared	s01e02c02u001
s01	e02	c02	u002	['Marsha']	Well, she has issues.	[['Well', ',', 'she', 'has', 'issues', '.']]	Sad	s01e02c02u002
s01	e02	c02	u003	['Ross Geller']	Does she.	[['Does', 'she', '.']]	Scared	s01e02c02u003
s01	e02	c02	u004	['Marsha']	He's out banging other women over the head with a club, while she sits at home trying to get the mastodon smell out of the carpet!	"[['He', ""'s"", 'out', 'banging', 'other', 'women', 'over', 'the', 'head', 'with', 'a', 'club', ',', 'while', 'she', 'sits', 'at', 'home', 'trying', 'to', 'get', 'the', 'mastodon', 'smell', 'out', 'of', 'the', 'carpet', '!']]"	Mad	s01e02c02u004
s01	e02	c02	u005	['Ross Geller']	Marsha, these are cave people. Okay? They have issues like 'Gee, that glacier's getting kinda close.' See?	"[['Marsha', ',', 'these', 'are', 'cave', 'people', '.'], ['Okay', '?'], ['They', 'have', 'issues', 'like', ""'"", 'Gee', ',', 'that', 'glacier', ""'s"", 'getting', 'kinda', 'close', '.'], [""'"", 'See', '?']]"	Neutral	s01e02c02u005
s01	e02	c02	u006	['Marsha']	Speaking of issues, isn't that your ex-wife?	"[['Speaking', 'of', 'issues', ',', 'is', ""n't"", 'that', 'your', 'ex-wife', '?']]"	Mad	s01e02c02u006
s01	e02	c02	u008	['Ross Geller']	No. No.	[['No', '.'], ['No', '.']]	Scared	s01e02c02u008
s01	e02	c02	u009	['Marsha']	Yes, it is. Carol! Hi!	[['Yes', ',', 'it', 'is', '.'], ['Carol', '!'], ['Hi', '!']]	Joyful	s01e02c02u009
s01	e02	c02	u010	['Ross Geller']	Okay, okay, yes, it is. How about I'll, uh, catch up with you in the Ice Age.	"[['Okay', ',', 'okay', ',', 'yes', ',', 'it', 'is', '.'], ['How', 'about', 'I', ""'ll"", ',', 'uh', ',', 'catch', 'up', 'with', 'you', 'in', 'the', 'Ice', 'Age', '.']]"	Scared	s01e02c02u010
s01	e02	c02	u012	['Ross Geller']	Hi.	[['Hi', '.']]	Neutral	s01e02c02u012
s01	e02	c02	u013	['Carol Willick']	So.	[['So', '.']]	Neutral	s01e02c02u013
s01	e02	c02	u014	['Ross Geller']	You look great. I, uh... I hate that.	[['You', 'look', 'great', '.'], ['I', ',', 'uh', '...'], ['I', 'hate', 'that', '.']]	Scared	s01e02c02u014
s01	e02	c02	u015	['Carol Willick']	Sorry. You look good too.	[['Sorry', '.'], ['You', 'look', 'good', 'too', '.']]	Joyful	s01e02c02u015
s01	e02	c02	u016	['Ross Geller']	Ah, well, in here, anyone who... stands erect... So what's new? Still, uh...	"[['Ah', ',', 'well', ',', 'in', 'here', ',', 'anyone', 'who', '...'], ['stands', 'erect', '...'], ['So', 'what', ""'s"", 'new', '?'], ['Still', ',', 'uh', '...']]"	Joyful	s01e02c02u016
s01	e02	c02	u017	['Carol Willick']	A lesbian?	[['A', 'lesbian', '?']]	Neutral	s01e02c02u017
s01	e02	c02	u018	['Ross Geller']	Well... you never know. How's, um.. how's the family?	"[['Well', '...'], ['you', 'never', 'know', '.'], ['How', ""'s"", ',', 'um', '..'], ['how', ""'s"", 'the', 'family', '?']]"	Peaceful	s01e02c02u018
s01	e02	c02	u019	['Carol Willick']	Marty's still totally paranoid. Oh, and, uh-	"[['Marty', ""'s"", 'still', 'totally', 'paranoid', '.'], ['Oh', ',', 'and', ',', 'uh', '-']]"	Mad	s01e02c02u019
s01	e02	c02	u020	['Ross Geller']	Why- why are you here, Carol?	[['Why', '-', 'why', 'are', 'you', 'here', ',', 'Carol', '?']]	Scared	s01e02c02u020
s01	e02	c02	u021	['Carol Willick']	I'm pregnant.	"[['I', ""'m"", 'pregnant', '.']]"	Neutral	s01e02c02u021
s01	e02	c02	u022	['Ross Geller']	Pregnant?!	[['Pregnant', '?!']]	Scared	s01e02c02u022
s01	e02	c06	u001	['Ross Geller']	Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.	"[['Sorry', 'I', ""'m"", 'late', ',', 'I', 'was', 'stuck', 'at', 'work', '.'], ['There', 'was', 'this', 'big', 'dinosaur', '..'], ['thing', '..'], ['anyway', '.']]"	Neutral	s01e02c06u001
s01	e02	c06	u003	['Susan Bunch']	Hi.	[['Hi', '.']]	Neutral	s01e02c06u003
s01	e02	c06	u004	['Carol Willick']	Ross, you remember Susan.	[['Ross', ',', 'you', 'remember', 'Susan', '.']]	Neutral	s01e02c06u004
s01	e02	c06	u005	['Ross Geller']	How could I forget?	[['How', 'could', 'I', 'forget', '?']]	Mad	s01e02c06u005
s01	e02	c06	u006	['Susan Bunch']	Ross.	[['Ross', '.']]	Neutral	s01e02c06u006
s01	e02	c06	u007	['Ross Geller']	Hello, Susan. Good shake. Good shake. So, uh, we're just waiting for...?	"[['Hello', ',', 'Susan', '.'], ['Good', 'shake', '.'], ['Good', 'shake', '.'], ['So', ',', 'uh', ',', 'we', ""'re"", 'just', 'waiting', 'for', '...?']]"	Neutral	s01e02c06u007
s01	e02	c06	u008	['Carol Willick']	Dr. Oberman.	[['Dr.', 'Oberman', '.']]	Neutral	s01e02c06u008
s01	e02	c06	u009	['Ross Geller']	..Dr. Oberman. Okay. And is he-	[['..'], ['Dr.', 'Oberman', '.'], ['Okay', '.'], ['And', 'is', 'he', '-']]	Neutral	s01e02c06u009
s01	e02	c06	u010	['Susan Bunch']	She.	[['She', '.']]	Neutral	s01e02c06u010
s01	e02	c06	u011	['Ross Geller']	-she, of course, she- uh- familiar with our.. special situation?	[['-', 'she', ',', 'of', 'course', ',', 'she', '-', 'uh', '-', 'familiar', 'with', 'our', '..'], ['special', 'situation', '?']]	Neutral	s01e02c06u011
s01	e02	c06	u012	['Carol Willick']	Yes, and she's very supportive.	"[['Yes', ',', 'and', 'she', ""'s"", 'very', 'supportive', '.']]"	Neutral	s01e02c06u012
s01	e02	c06	u013	['Ross Geller']	Okay, that's great. No, I'm- Oh.	"[['Okay', ',', 'that', ""'s"", 'great', '.'], ['No', ',', 'I', ""'m"", '-', 'Oh', '.']]"	Neutral	s01e02c06u013
s01	e02	c06	u014	['Carol Willick']	Thanks.	[['Thanks', '.']]	Neutral	s01e02c06u014
s01	e02	c06	u015	['Ross Geller']	Quack, quack..	[['Quack', ',', 'quack', '..']]	Joyful	s01e02c06u015
s01	e02	c06	u016	['Carol Willick']	Ross? That opens my cervix.	[['Ross', '?'], ['That', 'opens', 'my', 'cervix', '.']]	Scared	s01e02c06u016
s01	e02	c07	u001	['Rachel Green']	Barry?	[['Barry', '?']]	Neutral	s01e02c07u001
s01	e02	c07	u002	['Barry Farber']	C'mon in.	"[[""C'mon"", 'in.']]"	Neutral	s01e02c07u002
s01	e02	c07	u003	['Rachel Green']	Are you sure?	[['Are', 'you', 'sure', '?']]	Scared	s01e02c07u003
s01	e02	c07	u004	['Barry Farber']	Yeah! It's fine, it's fine. Robbie's gonna be here for hours.	"[['Yeah', '!'], ['It', ""'s"", 'fine', ',', 'it', ""'s"", 'fine', '.'], ['Robbie', ""'s"", 'gon', 'na', 'be', 'here', 'for', 'hours', '.']]"	Neutral	s01e02c07u004
s01	e02	c07	u005	['Robbie']	Huh?!	[['Huh', '?!']]	Scared	s01e02c07u005
s01	e02	c07	u006	['Barry Farber']	So, how ya doin?	[['So', ',', 'how', 'ya', 'doin', '?']]	Peaceful	s01e02c07u006
s01	e02	c07	u007	['Rachel Green']	I'm- uh- I'm okay... You look great!	"[['I', ""'m"", '-', 'uh', '-', 'I', ""'m"", 'okay', '...'], ['You', 'look', 'great', '!']]"	Sad	s01e02c07u007
s01	e02	c07	u008	['Barry Farber']	Yeah, well..	[['Yeah', ',', 'well', '..']]	Neutral	s01e02c07u008
s01	e02	c07	u009	['Bernice']	Dr. Farber, Jason Greenstein's gagging.	"[['Dr.', 'Farber', ',', 'Jason', 'Greenstein', ""'s"", 'gagging', '.']]"	Neutral	s01e02c07u009
s01	e02	c07	u010	['Barry Farber']	Be right there. Be back in a sec.	[['Be', 'right', 'there', '.'], ['Be', 'back', 'in', 'a', 'sec', '.']]	Neutral	s01e02c07u010
s01	e02	c07	u012	['Rachel Green']	I dumped him.	[['I', 'dumped', 'him', '.']]	Sad	s01e02c07u012
s01	e02	c07	u013	['Robbie']	Okay.	[['Okay', '.']]	Neutral	s01e02c07u013
s01	e02	c08	u001	['Ross Geller']	So, um- so how's this, uh, how's this gonna work? Y'know, with us? Y'know, when, like, important decisions have to be made?	"[['So', ',', 'um', '-', 'so', 'how', ""'s"", 'this', ',', 'uh', ',', 'how', ""'s"", 'this', 'gon', 'na', 'work', '?'], [""Y'know"", ',', 'with', 'us', '?'], [""Y'know"", ',', 'when', ',', 'like', ',', 'important', 'decisions', 'have', 'to', 'be', 'made', '?']]"	Scared	s01e02c08u001
s01	e02	c08	u002	['Carol Willick']	Give me a 'for instance'.	"[['Give', 'me', 'a', ""'"", 'for', 'instance', ""'"", '.']]"	Mad	s01e02c08u002
s01	e02	c08	u003	['Ross Geller']	Well, uh, uh, I don't know, okay, okay, how about with the, uh, with the baby's name?	"[['Well', ',', 'uh', ',', 'uh', ',', 'I', 'do', ""n't"", 'know', ',', 'okay', ',', 'okay', ',', 'how', 'about', 'with', 'the', ',', 'uh', ',', 'with', 'the', 'baby', ""'s"", 'name', '?']]"	Scared	s01e02c08u003
s01	e02	c08	u004	['Carol Willick']	Marlon-	[['Marlon', '-']]	Powerful	s01e02c08u004
s01	e02	c08	u005	['Ross Geller']	Marlon?!	[['Marlon', '?!']]	Mad	s01e02c08u005
s01	e02	c08	u006	['Carol Willick']	-if it's a boy, Minnie if it's a girl.	"[['-', 'if', 'it', ""'s"", 'a', 'boy', ',', 'Minnie', 'if', 'it', ""'s"", 'a', 'girl', '.']]"	Powerful	s01e02c08u006
s01	e02	c08	u007	['Ross Geller']	...As in Mouse?	[['...'], ['As', 'in', 'Mouse', '?']]	Mad	s01e02c08u007
s01	e02	c08	u008	['Carol Willick']	As in my grandmother.	[['As', 'in', 'my', 'grandmother', '.']]	Neutral	s01e02c08u008
s01	e02	c08	u009	['Ross Geller']	Still, you- you say Minnie, you hear Mouse. Um, how about, um.. how about Julia?	[['Still', ',', 'you', '-', 'you', 'say', 'Minnie', ',', 'you', 'hear', 'Mouse', '.'], ['Um', ',', 'how', 'about', ',', 'um', '..'], ['how', 'about', 'Julia', '?']]	Scared	s01e02c08u009
s01	e02	c08	u010	['Carol Willick']	Julia..	[['Julia', '..']]	Neutral	s01e02c08u010
s01	e02	c08	u011	['Susan Bunch']	We agreed on Minnie.	[['We', 'agreed', 'on', 'Minnie', '.']]	Powerful	s01e02c08u011
s01	e02	c08	u012	['Ross Geller']	'S'funny, um, uh, we agreed we'd spend the rest of our lives together. Things change, roll with the punches. I believe Julia's on the table..?	"[[""'"", ""S'funny"", ',', 'um', ',', 'uh', ',', 'we', 'agreed', 'we', ""'d"", 'spend', 'the', 'rest', 'of', 'our', 'lives', 'together', '.'], ['Things', 'change', ',', 'roll', 'with', 'the', 'punches', '.'], ['I', 'believe', 'Julia', ""'s"", 'on', 'the', 'table', '..?']]"	Powerful	s01e02c08u012
s01	e02	c09	u001	['Barry Farber']	Sorry about that. So. What have you been up to?	[['Sorry', 'about', 'that', '.'], ['So', '.'], ['What', 'have', 'you', 'been', 'up', 'to', '?']]	Neutral	s01e02c09u001
s01	e02	c09	u002	['Rachel Green']	Oh, not much. I-I got a job.	[['Oh', ',', 'not', 'much', '.'], ['I', '-', 'I', 'got', 'a', 'job', '.']]	Scared	s01e02c09u002
s01	e02	c09	u003	['Barry Farber']	Oh, that's great.	"[['Oh', ',', 'that', ""'s"", 'great', '.']]"	Joyful	s01e02c09u003
s01	e02	c09	u004	['Rachel Green']	Why are- why are you so tanned?	[['Why', 'are', '-', 'why', 'are', 'you', 'so', 'tanned', '?']]	Scared	s01e02c09u004
s01	e02	c09	u005	['Barry Farber']	Oh, I, uh- I went to Aruba.	[['Oh', ',', 'I', ',', 'uh', '-', 'I', 'went', 'to', 'Aruba', '.']]	Scared	s01e02c09u005
s01	e02	c09	u006	['Rachel Green']	Oh no. You went on our honeymoon alone?	[['Oh', 'no', '.'], ['You', 'went', 'on', 'our', 'honeymoon', 'alone', '?']]	Mad	s01e02c09u006
s01	e02	c09	u007	['Barry Farber']	No. I went with, uh.. Now, this may hurt.	[['No', '.'], ['I', 'went', 'with', ',', 'uh', '..'], ['Now', ',', 'this', 'may', 'hurt', '.']]	Neutral	s01e02c09u007
s01	e02	c09	u008	['Robbie']	Me?!	[['Me', '?!']]	Neutral	s01e02c09u008
s01	e02	c09	u009	['Barry Farber']	No! I went with Mindy.	[['No', '!'], ['I', 'went', 'with', 'Mindy', '.']]	Scared	s01e02c09u009
s01	e02	c09	u010	['Rachel Green']	Mindy?! My maid of honour, Mindy?!	[['Mindy', '?!'], ['My', 'maid', 'of', 'honour', ',', 'Mindy', '?!']]	Mad	s01e02c09u010
s01	e02	c09	u011	['Barry Farber']	Yeah, well, uh, we're kind of a thing now.	"[['Yeah', ',', 'well', ',', 'uh', ',', 'we', ""'re"", 'kind', 'of', 'a', 'thing', 'now', '.']]"	Scared	s01e02c09u011
s01	e02	c09	u012	['Rachel Green']	Oh! Well, um.. You've got plugs!	"[['Oh', '!'], ['Well', ',', 'um', '..'], ['You', ""'ve"", 'got', 'plugs', '!']]"	Mad	s01e02c09u012
s01	e02	c09	u013	['Barry Farber']	Careful! They haven't quite taken yet.	"[['Careful', '!'], ['They', 'have', ""n't"", 'quite', 'taken', 'yet', '.']]"	Mad	s01e02c09u013
s01	e02	c09	u014	['Rachel Green']	And you've got lenses! But you hate sticking your finger in your eye!	"[['And', 'you', ""'ve"", 'got', 'lenses', '!'], ['But', 'you', 'hate', 'sticking', 'your', 'finger', 'in', 'your', 'eye', '!']]"	Mad	s01e02c09u014
s01	e02	c09	u015	['Barry Farber']	Not for her. Listen, I really wanted to thank you.	[['Not', 'for', 'her', '.'], ['Listen', ',', 'I', 'really', 'wanted', 'to', 'thank', 'you', '.']]	Peaceful	s01e02c09u015
s01	e02	c09	u016	['Rachel Green']	Okay..	[['Okay', '..']]	Mad	s01e02c09u016
s01	e02	c09	u017	['Barry Farber']	See, about a month ago, I wanted to hurt you. More than I've ever wanted to hurt anyone in my life. And I'm an orthodontist.	"[['See', ',', 'about', 'a', 'month', 'ago', ',', 'I', 'wanted', 'to', 'hurt', 'you', '.'], ['More', 'than', 'I', ""'ve"", 'ever', 'wanted', 'to', 'hurt', 'anyone', 'in', 'my', 'life', '.'], ['And', 'I', ""'m"", 'an', 'orthodontist', '.']]"	Neutral	s01e02c09u017
s01	e02	c09	u018	['Rachel Green']	Wow.	[['Wow', '.']]	Scared	s01e02c09u018
s01	e02	c09	u019	['Barry Farber']	You know, you were right? I mean, I thought we were happy. We weren't happy. But with Mindy, now I'm happy. Spit.	"[['You', 'know', ',', 'you', 'were', 'right', '?'], ['I', 'mean', ',', 'I', 'thought', 'we', 'were', 'happy', '.'], ['We', 'were', ""n't"", 'happy', '.'], ['But', 'with', 'Mindy', ',', 'now', 'I', ""'m"", 'happy', '.'], ['Spit', '.']]"	Joyful	s01e02c09u019
s01	e02	c09	u020	['Rachel Green']	What?	[['What', '?']]	Scared	s01e02c09u020
s01	e02	c09	u021	['Robbie']	Me.	[['Me', '.']]	Sad	s01e02c09u021
s01	e02	c09	u022	['Rachel Green']	Anyway, um, I guess this belongs to you. And thank you for giving it to me.	[['Anyway', ',', 'um', ',', 'I', 'guess', 'this', 'belongs', 'to', 'you', '.'], ['And', 'thank', 'you', 'for', 'giving', 'it', 'to', 'me', '.']]	Sad	s01e02c09u022
s01	e02	c09	u023	['Barry Farber']	Well, thank you for giving it back.	[['Well', ',', 'thank', 'you', 'for', 'giving', 'it', 'back', '.']]	Sad	s01e02c09u023
s01	e02	c09	u025	['Robbie']	Hello?!	[['Hello', '?!']]	Scared	s01e02c09u025
s01	e02	c10	u001	['Susan Bunch']	Oh, please! What's wrong with Helen?	"[['Oh', ',', 'please', '!'], ['What', ""'s"", 'wrong', 'with', 'Helen', '?']]"	Mad	s01e02c10u001
s01	e02	c10	u002	['Ross Geller']	Helen Geller? I don't think so.	"[['Helen', 'Geller', '?'], ['I', 'do', ""n't"", 'think', 'so', '.']]"	Mad	s01e02c10u002
s01	e02	c10	u003	['Carol Willick']	Hello? It's not gonna be Helen Geller.	"[['Hello', '?'], ['It', ""'s"", 'not', 'gon', 'na', 'be', 'Helen', 'Geller', '.']]"	Powerful	s01e02c10u003
s01	e02	c10	u004	['Ross Geller']	Thank you!	[['Thank', 'you', '!']]	Powerful	s01e02c10u004
s01	e02	c10	u005	['Carol Willick']	No, I mean it's not Geller.	"[['No', ',', 'I', 'mean', 'it', ""'s"", 'not', 'Geller', '.']]"	Powerful	s01e02c10u005
s01	e02	c10	u006	['Ross Geller']	What, it's gonna be Helen Willick?	"[['What', ',', 'it', ""'s"", 'gon', 'na', 'be', 'Helen', 'Willick', '?']]"	Mad	s01e02c10u006
s01	e02	c10	u007	['Carol Willick']	No, actually, um, we talked about Helen Willick-Bunch.	[['No', ',', 'actually', ',', 'um', ',', 'we', 'talked', 'about', 'Helen', 'Willick', '-', 'Bunch', '.']]	Neutral	s01e02c10u007
s01	e02	c10	u008	['Ross Geller']	Well, wait a minute, wha- why is she in the title?	[['Well', ',', 'wait', 'a', 'minute', ',', 'wha', '-', 'why', 'is', 'she', 'in', 'the', 'title', '?']]	Mad	s01e02c10u008
s01	e02	c10	u009	['Susan Bunch']	It's my baby too.	"[['It', ""'s"", 'my', 'baby', 'too', '.']]"	Powerful	s01e02c10u009
s01	e02	c10	u010	['Ross Geller']	Oh, 's'funny, really? Um, I don't remember you making any sperm.	"[['Oh', ',', ""'"", ""s'funny"", ',', 'really', '?'], ['Um', ',', 'I', 'do', ""n't"", 'remember', 'you', 'making', 'any', 'sperm', '.']]"	Mad	s01e02c10u010
s01	e02	c10	u011	['Susan Bunch']	Yeah, and we all know what a challenge that is!	[['Yeah', ',', 'and', 'we', 'all', 'know', 'what', 'a', 'challenge', 'that', 'is', '!']]	Mad	s01e02c10u011
s01	e02	c10	u012	['Carol Willick']	All right, you two, stop it!	[['All', 'right', ',', 'you', 'two', ',', 'stop', 'it', '!']]	Mad	s01e02c10u012
s01	e02	c10	u013	['Ross Geller']	No no no, she gets a credit, hey, I'm in there too.	"[['No', 'no', 'no', ',', 'she', 'gets', 'a', 'credit', ',', 'hey', ',', 'I', ""'m"", 'in', 'there', 'too', '.']]"	Mad	s01e02c10u013
s01	e02	c10	u014	['Carol Willick']	Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse.	"[['Ross', '.'], ['You', ""'re"", 'not', 'actually', 'suggesting', 'Helen', 'Willick', '-', 'Bunch', '-', 'Geller', '?'], [""'"", 'Cause', 'I', 'think', 'that', 'borders', 'on', 'child', 'abuse', '.']]"	Neutral	s01e02c10u014
s01	e02	c10	u015	['Ross Geller']	Of course not, I'm... suggesting Geller-Willick-Bunch.	"[['Of', 'course', 'not', ',', 'I', ""'m"", '...'], ['suggesting', 'Geller', '-', 'Willick', '-', 'Bunch', '.']]"	Powerful	s01e02c10u015
s01	e02	c10	u016	['Susan Bunch']	Oh, no, nonononono, you see what he's doing? He knows no-one's gonna say all those names, so they'll wind up calling her Geller, then he gets his way!	"[['Oh', ',', 'no', ',', 'nonononono', ',', 'you', 'see', 'what', 'he', ""'s"", 'doing', '?'], ['He', 'knows', 'no', '-', 'one', ""'s"", 'gon', 'na', 'say', 'all', 'those', 'names', ',', 'so', 'they', ""'ll"", 'wind', 'up', 'calling', 'her', 'Geller', ',', 'then', 'he', 'gets', 'his', 'way', '!']]"	Mad	s01e02c10u016
s01	e02	c10	u017	['Ross Geller']	My way?! You-you think this is my way? Believe me, of all the ways I ever imagined this moment in my life being, this is not my way- y'know what? Uh, um, this is too hard. I'm not, I can't do-	"[['My', 'way', '?!'], ['You', '-', 'you', 'think', 'this', 'is', 'my', 'way', '?'], ['Believe', 'me', ',', 'of', 'all', 'the', 'ways', 'I', 'ever', 'imagined', 'this', 'moment', 'in', 'my', 'life', 'being', ',', 'this', 'is', 'not', 'my', 'way', '-', ""y'know"", 'what', '?'], ['Uh', ',', 'um', ',', 'this', 'is', 'too', 'hard', '.'], ['I', ""'m"", 'not', ',', 'I', 'ca', ""n't"", 'do', '-']]"	Mad	s01e02c10u017
s01	e02	c10	u018	['Dr. Oberman']	Knock knock!How are we today? Any nausea?	[['Knock', 'knock', '!'], ['How', 'are', 'we', 'today', '?'], ['Any', 'nausea', '?']]	Neutral	s01e02c10u018
s01	e02	c10	u019	['#ALL#']	Yeah. Yeah. A little.	[['Yeah', '.'], ['Yeah', '.'], ['A', 'little', '.']]	Neutral	s01e02c10u019
s01	e02	c10	u020	['Dr. Oberman']	Well, I was just wondering about the mother-to-be, but.. thanks for sharing. Uh, lie back..	[['Well', ',', 'I', 'was', 'just', 'wondering', 'about', 'the', 'mother', '-', 'to', '-', 'be', ',', 'but', '..'], ['thanks', 'for', 'sharing', '.'], ['Uh', ',', 'lie', 'back', '..']]	Neutral	s01e02c10u020
s01	e02	c10	u021	['Ross Geller']	You- uh- y'know what, I'm gonna go. I don't- I don't think I can be involved in this particular thing right now.	"[['You', '-', 'uh', '-', ""y'know"", 'what', ',', 'I', ""'m"", 'gon', 'na', 'go', '.'], ['I', 'do', ""n't"", '-', 'I', 'do', ""n't"", 'think', 'I', 'can', 'be', 'involved', 'in', 'this', 'particular', 'thing', 'right', 'now', '.']]"	Sad	s01e02c10u021
s01	e02	c10	u023	['Ross Geller']	Oh my God.	[['Oh', 'my', 'God', '.']]	Joyful	s01e02c10u023
s01	e02	c10	u024	['Susan Bunch']	Look at that.	[['Look', 'at', 'that', '.']]	Joyful	s01e02c10u024
s01	e02	c10	u025	['Carol Willick']	I know.	[['I', 'know', '.']]	Joyful	s01e02c10u025
s01	e02	c11	u001	['Ross Geller']	Well? Isn't that amazing?	"[['Well', '?'], ['Is', ""n't"", 'that', 'amazing', '?']]"	Joyful	s01e02c11u001
s01	e02	c11	u002	['Joey Tribbiani']	What are we supposed to be seeing here?	[['What', 'are', 'we', 'supposed', 'to', 'be', 'seeing', 'here', '?']]	Neutral	s01e02c11u002
s01	e02	c11	u003	['Chandler Bing']	I dunno, but.. I think it's about to attack the Enterprise.	"[['I', 'du', 'n', 'no', ',', 'but', '..'], ['I', 'think', 'it', ""'s"", 'about', 'to', 'attack', 'the', 'Enterprise', '.']]"	Joyful	s01e02c11u003
s01	e02	c11	u004	['Phoebe Buffay']	You know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato.	[['You', 'know', ',', 'if', 'you', 'tilt', 'your', 'head', 'to', 'the', 'left', ',', 'and', 'relax', 'your', 'eyes', ',', 'it', 'kinda', 'looks', 'like', 'an', 'old', 'potato', '.']]	Joyful	s01e02c11u004
